StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
EST-1828,18,1,0,3,9.8,13,0,3,1,0,0,1,2.73,2
EST-1829,16,0,0,1,13.3,24,1,2,1,1,1,0,3.02,1
EST-1830,15,1,1,0,8.1,3,1,2,0,0,0,0,3.89,0
EST-1831,16,0,2,1,7.4,3,0,3,1,1,0,1,2.96,2
EST-1832,15,0,2,3,12.4,14,1,2,0,1,0,0,2.82,2
EST-1833,18,1,1,1,11.0,14,1,3,0,1,0,1,2.76,2
EST-1834,17,1,2,2,12.4,17,0,2,1,1,1,1,2.43,3
EST-1835,18,0,0,3,7.2,13,1,3,0,1,0,1,2.55,2
EST-1836,16,1,1,3,8.6,0,1,1,0,0,0,0,3.0,1
EST-1837,16,1,1,1,3.5,9,1,3,1,0,1,1,3.54,0
EST-1838,18,1,0,2,2.9,19,1,3,0,0,0,0,2.38,3
EST-1839,18,0,2,2,6.6,9,0,1,1,0,0,1,2.05,3
EST-1840,15,0,1,3,3.3,9,1,2,0,0,0,1,3.1,1
EST-1841,16,1,0,4,3.9,23,1,2,0,0,0,0,1.74,4
EST-1842,16,1,3,1,16.6,1,1,2,1,1,1,0,3.46,1
EST-1843,18,1,0,4,2.7,7,0,2,1,0,1,1,2.21,3
EST-1844,17,1,0,3,13.9,0,1,1,1,1,1,0,4.0,0
EST-1845,16,1,0,3,6.9,0,1,4,0,1,1,0,3.61,0
EST-1846,17,0,2,3,17.7,3,1,0,1,1,1,1,2.86,2
EST-1847,18,1,2,2,10.7,6,0,3,0,1,1,1,3.54,0
EST-1848,18,0,0,1,7.5,8,0,2,1,1,0,0,2.39,3
EST-1849,15,1,1,3,11.3,15,0,3,0,0,0,1,2.01,3
EST-1850,16,0,0,3,8.9,4,0,2,1,0,0,1,2.89,2
EST-1851,17,1,2,3,12.2,1,0,3,0,0,0,1,3.72,0
EST-1852,15,0,1,2,4.1,22,1,3,1,1,1,0,2.36,3
EST-1853,16,1,1,4,19.9,10,0,3,0,0,0,0,4.0,0
EST-1854,15,0,3,3,9.7,17,1,1,0,0,0,0,2.36,3
EST-1855,18,0,0,1,8.3,24,0,3,0,1,1,1,1.91,4
EST-1856,16,0,0,2,14.8,24,0,2,0,1,0,0,2.05,3
EST-1857,15,0,1,3,8.6,18,0,0,1,0,0,1,1.44,4
EST-1858,15,0,3,3,17.0,12,1,2,0,1,1,1,3.93,0
EST-1859,17,0,0,2,10.2,23,1,2,1,1,0,1,2.64,2
EST-1860,15,1,0,4,15.0,10,1,2,0,1,0,1,3.75,0
EST-1861,16,0,0,2,3.9,19,0,3,1,0,1,0,2.1,3
EST-1862,16,1,1,2,17.2,18,0,2,0,1,0,1,2.52,2
EST-1863,17,1,0,4,15.2,16,0,2,0,1,0,1,2.55,2
EST-1864,16,1,1,4,5.8,4,0,1,1,1,0,0,2.79,2
EST-1865,18,1,3,3,4.6,12,0,3,1,1,0,1,2.9,2
EST-1866,16,1,1,4,7.7,19,0,3,0,1,0,0,3.04,1
EST-1867,16,0,0,1,19.6,0,1,2,1,0,1,0,4.0,0
EST-1868,15,0,1,4,6.6,9,1,3,1,0,0,0,3.23,1
EST-1869,15,0,0,2,10.2,7,0,2,1,1,0,1,2.96,2
EST-1870,16,1,2,1,2.5,23,1,2,0,1,0,0,1.82,4
EST-1871,17,0,1,1,9.2,7,1,2,1,0,1,1,2.67,2
EST-1872,15,0,0,2,12.3,18,1,3,0,0,1,0,2.98,2
EST-1873,17,0,1,2,19.2,5,0,3,1,1,1,0,3.17,1
EST-1874,16,0,1,2,11.3,11,0,2,1,1,0,0,2.68,2
EST-1875,16,0,1,1,16.7,6,0,1,0,0,0,0,3.79,0
EST-1876,18,1,0,2,11.8,15,0,1,1,1,0,1,2.78,2
EST-1877,15,0,2,3,2.7,8,1,3,1,1,0,1,2.53,2
EST-1878,16,1,3,2,7.7,20,0,4,1,0,0,0,2.24,3
EST-1879,18,1,1,2,12.4,24,0,2,1,0,1,0,1.82,4
EST-1880,15,1,3,3,19.1,21,0,1,1,0,0,0,2.73,2
EST-1881,16,1,0,4,17.5,9,1,3,1,0,0,1,4.0,0
EST-1882,16,1,1,3,6.1,9,1,3,1,1,1,0,3.35,1
EST-1883,15,0,1,2,6.0,9,1,4,0,1,1,0,4.0,0
EST-1884,15,0,1,3,5.6,19,1,3,0,1,1,1,3.03,1
EST-1885,15,0,1,1,18.6,15,1,4,0,1,1,0,3.66,0
EST-1886,16,1,0,1,17.3,0,0,0,0,0,1,0,3.63,0
EST-1887,16,0,0,2,15.9,16,1,1,0,0,0,0,3.0,1
EST-1888,18,0,0,4,9.1,20,1,1,1,1,0,0,2.16,3
EST-1889,17,1,0,1,11.1,13,0,3,0,1,0,1,3.16,1
EST-1890,15,1,2,1,10.4,18,0,1,0,1,0,1,2.5,2
EST-1891,16,1,0,1,6.6,20,0,2,1,0,0,1,1.76,4
EST-1892,16,1,0,4,11.1,20,1,2,0,0,1,0,2.98,2
EST-1893,15,0,1,3,2.5,16,0,2,1,0,0,0,2.46,3
EST-1894,17,1,1,2,4.4,13,1,4,1,1,0,1,3.13,1
EST-1895,15,1,2,3,18.0,7,0,1,0,1,1,0,2.79,2
EST-1896,17,0,1,3,15.5,20,1,2,0,1,1,0,3.17,1
EST-1897,16,0,0,3,9.6,20,1,3,1,0,0,1,2.71,2
EST-1898,17,1,2,1,11.3,8,1,0,1,1,0,1,3.39,1
EST-1899,18,0,1,4,8.7,7,1,3,0,0,1,0,3.88,0
EST-1900,16,1,0,2,15.3,12,0,3,1,1,0,1,3.61,0
EST-1901,18,1,1,3,16.1,16,0,4,0,1,1,0,2.71,2
EST-1902,15,0,3,0,15.7,18,1,4,0,0,0,1,2.82,2
EST-1903,15,0,0,2,15.0,6,0,2,0,0,1,1,3.69,0
EST-1904,15,1,0,2,5.7,16,1,3,0,1,1,0,2.37,3
EST-1905,17,1,0,3,8.1,0,0,1,1,0,1,0,2.43,3
EST-1906,16,1,0,1,10.5,4,0,2,1,0,0,1,3.14,1
EST-1907,15,0,1,3,8.0,24,1,1,0,0,1,0,2.01,3
EST-1908,15,1,1,1,15.6,5,1,2,0,0,1,0,4.0,0
EST-1909,16,1,0,3,7.9,1,0,4,1,0,0,0,3.45,1
EST-1910,15,1,3,4,4.5,24,1,2,1,1,0,1,2.27,3
EST-1911,18,1,2,3,9.2,15,0,3,1,1,0,0,2.46,3
EST-1912,16,1,1,3,19.6,21,0,2,1,1,1,0,3.55,0
EST-1913,16,0,2,3,6.1,4,0,2,1,1,1,1,2.96,2
EST-1914,16,1,0,2,13.0,4,1,4,0,0,1,1,3.68,0
EST-1915,18,1,1,4,9.8,11,1,2,0,1,0,1,2.91,2
EST-1916,16,1,1,2,3.3,2,0,3,0,0,0,1,2.71,2
EST-1917,18,1,2,3,10.8,15,1,2,0,1,1,0,2.6,2
EST-1918,16,0,2,3,14.6,5,1,1,1,1,0,0,4.0,0
EST-1919,17,0,0,2,11.2,14,0,2,1,0,0,1,1.85,4
EST-1920,15,0,3,2,17.7,14,1,3,0,1,1,1,3.49,1
EST-1921,17,1,0,2,7.2,15,1,1,0,1,1,0,2.77,2
EST-1922,15,1,2,4,3.6,19,0,1,1,1,0,0,2.01,3
EST-1923,18,0,3,4,18.9,12,1,1,0,1,1,1,3.41,1
EST-1924,17,0,0,3,8.8,11,0,3,0,1,0,0,3.04,1
EST-1925,16,0,2,3,12.4,9,1,3,1,1,0,0,3.17,1
EST-1926,15,1,0,4,16.3,13,1,3,1,1,1,1,3.69,0
EST-1927,15,1,1,1,7.8,1,0,2,1,0,1,1,3.15,1
EST-1928,17,0,1,1,14.9,2,0,4,0,1,0,1,3.76,0
EST-1929,18,0,1,3,4.4,8,1,3,1,1,0,1,2.75,2
EST-1930,17,0,3,4,7.2,10,0,3,1,1,1,0,3.29,1
EST-1931,18,1,1,4,4.6,10,0,3,0,1,0,1,2.67,2
EST-1932,18,1,1,2,16.6,24,1,3,1,1,0,0,3.27,1
EST-1933,15,1,2,1,6.0,21,0,2,0,1,0,0,2.37,3
EST-1934,17,0,3,2,14.9,9,1,4,0,0,0,0,4.0,0
EST-1935,17,0,0,1,19.0,13,1,4,0,1,0,1,4.0,0
EST-1936,18,1,3,2,11.5,8,0,0,0,1,1,0,2.73,2
EST-1937,17,0,0,3,11.7,19,1,1,1,0,0,1,3.06,1
EST-1938,16,1,2,1,10.3,20,0,4,0,0,0,1,2.44,3
EST-1939,16,0,0,4,7.9,9,1,2,1,1,1,1,2.71,2
EST-1940,17,0,0,2,10.6,21,0,4,1,1,1,0,2.54,2
EST-1941,17,0,1,3,12.9,8,0,2,1,1,1,1,3.2,1
EST-1942,18,0,1,1,19.7,4,1,1,1,0,0,1,4.0,0
EST-1943,16,1,0,2,18.9,7,0,1,1,0,0,0,3.29,1
EST-1944,16,0,0,1,17.5,10,0,1,0,1,1,1,2.69,2
EST-1945,15,1,1,4,18.0,0,0,2,1,1,1,0,4.0,0
EST-1946,18,1,3,4,10.4,20,1,2,0,0,1,0,2.29,3
EST-1947,15,1,0,2,13.8,9,1,3,0,0,1,1,4.0,0
EST-1948,16,0,0,1,18.1,0,0,4,0,0,1,1,3.8,0
EST-1949,18,1,1,4,9.1,21,0,2,1,0,0,1,2.38,3
EST-1950,17,1,0,2,19.3,6,1,2,1,1,1,1,4.0,0
EST-1951,18,1,2,1,9.5,13,1,2,1,0,0,0,3.04,1
EST-1952,17,0,2,3,12.8,4,1,2,1,0,0,1,3.12,1
EST-1953,17,0,1,4,14.8,16,0,2,0,1,1,1,3.26,1
EST-1954,18,1,0,0,19.1,21,1,0,1,0,1,0,2.86,2
EST-1955,17,0,2,1,6.4,20,0,0,1,1,1,1,1.34,4
EST-1956,15,1,1,4,15.4,5,1,1,0,0,1,1,3.5,0
EST-1957,16,1,2,1,11.4,15,0,1,0,1,1,1,2.18,3
EST-1958,17,0,1,1,6.8,10,1,3,0,0,0,1,2.37,3
EST-1959,15,1,2,3,16.0,9,0,2,0,1,1,1,3.95,0
EST-1960,17,0,1,4,11.9,14,1,4,0,1,1,0,4.0,0
EST-1961,16,0,1,2,13.9,6,1,4,0,0,0,1,3.98,0
EST-1962,15,1,3,4,7.8,22,0,4,0,1,1,0,2.29,3
EST-1963,16,0,1,3,10.7,1,1,4,1,1,1,0,3.85,0
EST-1964,16,0,1,1,13.1,11,1,2,1,0,1,0,3.46,1
EST-1965,15,1,0,4,9.3,18,1,2,0,1,0,0,3.54,0
EST-1966,15,1,1,2,5.6,11,1,1,0,1,1,1,2.38,3
EST-1967,15,0,1,2,19.3,15,0,3,1,0,1,1,2.76,2
EST-1968,18,0,0,3,11.2,5,0,4,0,0,1,0,3.98,0
EST-1969,15,1,0,2,15.2,2,1,4,0,1,1,1,3.38,1
EST-1970,15,0,1,1,9.4,1,0,2,0,1,0,1,2.59,2
EST-1971,15,0,2,0,8.4,19,0,3,0,1,1,0,1.95,4
EST-1972,15,0,1,2,9.3,4,0,1,0,1,0,1,2.2,3
EST-1973,17,0,0,4,9.4,10,0,0,1,1,1,0,3.05,1
EST-1974,18,0,1,3,11.8,24,0,3,0,0,1,0,2.68,2
EST-1975,16,0,0,4,11.8,2,1,2,0,1,1,1,3.59,0
EST-1976,15,0,1,2,10.9,2,0,4,0,0,0,1,3.9,0
EST-1977,17,1,0,2,4.4,21,1,1,1,0,1,1,2.61,2
EST-1978,17,1,0,1,10.9,4,0,4,1,0,1,0,3.15,1
EST-1979,17,1,0,1,5.0,21,1,2,0,0,0,0,1.91,4
EST-1980,16,1,0,2,4.3,22,1,3,0,1,1,1,3.11,1
EST-1981,15,1,0,3,18.8,10,1,3,0,1,1,0,4.0,0
EST-1982,18,0,0,4,12.9,2,0,4,0,1,1,1,3.84,0
EST-1983,18,0,1,4,13.9,12,0,2,1,0,1,1,3.61,0
EST-1984,17,0,1,1,9.2,20,1,4,1,0,0,1,2.79,2
EST-1985,16,0,0,4,18.4,7,1,1,0,1,0,1,3.71,0
EST-1986,16,1,2,2,13.5,19,0,1,0,0,0,0,2.4,3
EST-1987,16,0,0,1,15.8,9,0,2,1,1,1,1,3.46,1
EST-1988,18,0,1,4,8.6,1,1,3,1,0,1,0,2.97,2
EST-1989,17,1,0,3,19.3,3,0,2,0,0,1,0,3.68,0
EST-1990,15,0,0,1,16.8,17,0,3,0,0,1,0,3.39,1
EST-1991,18,0,1,2,17.4,18,0,3,0,0,0,0,2.72,2
EST-1992,17,1,1,2,5.1,3,0,2,1,0,1,0,3.32,1
EST-1993,17,0,2,3,6.9,19,0,4,1,0,0,0,2.93,2
EST-1994,15,0,1,2,7.1,8,0,1,1,0,1,1,2.44,3
EST-1995,15,0,3,4,6.9,15,1,4,1,1,1,0,2.84,2
EST-1996,15,0,0,1,17.4,5,1,2,0,1,0,1,3.64,0
EST-1997,16,0,0,2,2.6,24,1,2,1,0,1,0,2.94,2
EST-1998,15,1,0,2,3.4,3,1,2,1,0,0,1,3.73,0
EST-1999,17,1,0,3,6.9,8,1,1,1,1,0,1,3.0,1
EST-2000,15,1,1,2,5.6,12,1,2,0,0,1,0,2.44,3
EST-2001,17,1,1,3,6.2,8,0,1,1,1,0,1,2.55,2
EST-2002,18,1,0,4,16.4,5,0,2,1,1,0,1,3.69,0
EST-2003,16,1,3,4,12.1,20,1,1,1,1,1,0,2.32,3
EST-2004,18,0,2,4,2.1,18,1,2,0,1,0,0,2.37,3
EST-2005,18,1,0,4,9.7,13,1,3,1,1,0,0,3.77,0
EST-2006,17,1,0,3,9.3,20,0,3,0,0,1,0,1.64,4
EST-2007,18,0,0,4,4.1,14,0,4,0,0,0,0,2.85,2
EST-2008,17,0,0,2,14.2,2,0,3,1,1,1,0,4.0,0
EST-2009,15,1,0,2,14.6,4,0,3,0,0,0,0,3.21,1
EST-2010,15,0,1,2,15.0,20,1,3,1,1,1,0,3.74,0
EST-2011,17,1,0,2,15.1,17,1,2,0,0,1,1,2.82,2
EST-2012,15,0,0,2,2.0,13,1,3,0,0,1,0,2.68,2
EST-2013,16,1,3,4,19.2,15,1,1,1,0,1,1,3.44,1
EST-2014,18,0,1,2,16.7,13,0,4,1,0,1,0,3.13,1
EST-2015,16,0,3,1,18.3,8,0,3,0,0,0,0,3.14,1
EST-2016,18,1,0,3,2.3,14,1,2,0,0,1,0,2.73,2
EST-2017,15,1,0,1,18.8,6,0,3,0,0,1,0,3.87,0
EST-2018,16,1,1,1,16.6,13,0,0,0,0,0,1,2.64,2
EST-2019,15,1,0,1,17.1,5,0,2,1,1,1,1,2.79,2
EST-2020,18,1,0,2,3.7,20,0,1,0,1,0,0,1.79,4
EST-2021,17,0,1,2,15.3,14,1,3,0,0,0,1,3.55,0
EST-2022,17,1,1,3,19.3,19,0,3,1,0,1,0,3.02,1
EST-2023,16,1,1,3,14.2,7,1,3,0,0,0,1,4.0,0
EST-2024,15,0,1,2,12.3,1,0,0,1,1,0,0,2.44,3
EST-2025,15,0,1,2,19.0,7,0,2,1,0,0,1,2.58,2
EST-2026,16,1,0,2,10.0,0,1,3,1,0,1,1,3.42,1
EST-2027,17,0,0,3,12.8,16,1,1,0,1,0,1,3.25,1
EST-2028,18,0,0,1,10.6,18,0,3,1,1,1,0,1.93,4
EST-2029,16,1,0,0,18.8,4,0,1,1,1,1,1,2.89,2
EST-2030,18,0,3,3,3.4,21,1,1,1,0,0,0,2.44,3
EST-2031,17,0,1,2,11.0,19,0,2,0,1,1,1,2.5,2
EST-2032,15,1,2,1,14.4,15,0,3,0,0,0,0,2.92,2
EST-2033,17,1,0,1,16.3,6,1,1,0,1,0,0,3.82,0
EST-2034,16,0,0,4,12.5,6,0,1,0,0,1,0,2.97,2
EST-2035,15,0,0,4,18.4,17,0,2,1,0,1,1,2.98,2
EST-2036,16,1,0,3,19.0,17,0,2,1,0,1,1,3.39,1
EST-2037,16,0,0,2,3.2,1,0,2,1,1,0,0,2.13,3
EST-2038,17,0,2,3,9.2,14,0,2,0,0,0,0,1.68,4
EST-2039,16,0,1,4,2.4,13,1,3,1,0,0,0,2.55,2
EST-2040,17,1,1,4,7.9,17,0,2,0,0,1,1,2.77,2
EST-2041,15,0,1,1,11.7,8,1,3,0,1,0,1,3.43,1
EST-2042,17,0,3,4,18.4,13,1,3,0,0,0,1,4.0,0
EST-2043,15,1,0,1,17.2,4,0,1,1,0,0,1,2.47,3
EST-2044,17,0,0,1,4.3,10,1,0,1,0,0,1,2.48,3
EST-2045,18,0,0,3,3.7,7,0,4,0,0,1,0,3.0,1
EST-2046,18,1,2,2,12.6,4,1,1,1,1,0,0,2.91,2
EST-2047,16,1,3,4,11.6,10,1,1,0,0,1,0,3.63,0
EST-2048,17,1,0,1,6.8,4,1,0,1,1,0,0,2.78,2
EST-2049,17,1,2,3,18.2,16,0,3,0,1,0,1,4.0,0
EST-2050,15,0,2,4,18.7,21,1,3,0,0,0,1,2.6,2
EST-2051,16,0,0,4,9.2,3,1,4,0,1,1,0,4.0,0
EST-2052,17,1,0,1,18.0,14,1,4,1,1,1,1,3.43,1
EST-2053,16,1,1,2,8.9,18,0,2,1,1,1,0,1.57,4
EST-2054,18,0,3,3,15.3,21,0,2,1,0,0,1,2.4,3
EST-2055,17,1,0,1,10.6,1,1,2,1,1,0,1,3.59,0
EST-2056,17,0,2,4,4.2,23,1,1,1,1,1,0,2.53,2
EST-2057,16,1,0,4,18.7,16,1,1,0,0,0,0,4.0,0
EST-2058,17,0,2,1,10.2,11,1,1,1,0,0,0,3.4,1
EST-2059,16,1,1,1,15.2,24,0,1,0,1,1,1,1.75,4
EST-2060,17,1,1,1,8.6,23,0,2,1,1,0,1,2.29,3
EST-2061,15,0,2,4,2.3,16,0,2,1,1,0,1,2.21,3
EST-2062,16,1,2,1,3.8,9,1,4,1,0,0,0,2.58,2
EST-2063,17,0,2,2,10.9,24,0,3,0,1,1,0,2.09,3
EST-2064,18,0,0,2,14.4,17,1,4,1,0,0,0,3.0,1
EST-2065,17,0,1,3,8.0,18,1,2,0,1,1,1,2.66,2
EST-2066,18,0,0,1,14.5,17,1,2,1,1,0,1,2.66,2
EST-2067,18,0,1,1,14.6,12,0,2,0,0,1,0,2.4,3
EST-2068,15,1,1,4,14.7,13,1,1,0,1,1,0,3.54,0
EST-2069,16,1,1,4,10.9,23,0,1,0,0,1,0,2.43,3
EST-2070,17,0,1,3,18.5,15,1,4,0,1,1,1,3.7,0
EST-2071,15,1,3,0,10.8,17,0,4,1,0,0,1,2.98,2
EST-2072,17,0,0,2,10.1,17,1,0,1,0,1,0,2.4,3
EST-2073,18,1,1,3,5.6,15,0,1,0,1,0,0,1.99,4
EST-2074,16,1,0,2,7.5,16,1,2,1,0,0,0,2.88,2
EST-2075,17,1,0,4,2.8,6,0,1,0,1,1,1,2.41,3
EST-2076,17,1,0,3,13.4,11,1,2,1,0,0,1,3.41,1
EST-2077,18,0,3,1,6.5,1,1,1,1,0,0,1,2.07,3
EST-2078,17,0,2,4,7.5,9,1,2,1,0,0,0,3.17,1
EST-2079,17,1,3,4,15.9,4,0,2,0,1,0,0,2.87,2
EST-2080,18,1,3,1,7.9,20,1,2,1,0,1,0,1.85,4
EST-2081,15,0,0,3,6.4,2,1,1,0,0,0,0,2.68,2
EST-2082,18,1,0,2,5.0,18,1,2,1,0,0,0,1.92,4
EST-2083,15,0,1,2,15.9,12,0,4,0,1,0,0,3.02,1
EST-2084,16,0,1,1,4.3,11,1,2,1,1,0,0,2.35,3
EST-2085,15,0,1,3,10.2,2,1,4,0,0,0,0,4.0,0
EST-2086,15,1,0,4,11.1,5,0,3,0,0,1,0,3.43,1
EST-2087,16,0,1,3,14.4,13,1,4,0,1,0,0,2.83,2
EST-2088,15,1,1,1,13.4,3,0,3,1,0,1,0,3.33,1
EST-2089,18,0,0,3,16.6,12,1,3,0,0,0,1,3.8,0
EST-2090,15,1,1,2,2.8,18,0,4,1,0,1,0,1.89,4
EST-2091,16,1,1,4,7.3,17,0,1,0,0,0,0,2.21,3
EST-2092,18,1,1,2,7.0,2,0,2,0,0,0,1,2.96,2
EST-2093,16,0,0,1,4.6,19,1,4,0,0,1,0,2.71,2
EST-2094,16,0,2,1,7.2,5,1,3,1,1,1,1,2.53,2
EST-2095,17,1,0,3,7.6,15,0,4,1,0,1,1,2.51,2
EST-2096,17,1,0,2,11.4,19,1,3,1,0,0,0,3.46,1
EST-2097,16,1,2,3,13.9,23,1,4,1,1,1,0,3.62,0
EST-2098,16,0,1,1,8.9,2,0,3,1,1,1,1,3.37,1
EST-2099,16,0,0,2,15.0,11,0,3,1,1,1,0,3.32,1
EST-2100,17,0,1,2,8.1,18,0,2,1,1,0,0,2.82,2
EST-2101,17,0,1,4,7.2,18,0,4,0,0,0,0,3.3,1
EST-2102,15,1,2,4,11.7,23,1,3,0,1,0,1,2.83,2
EST-2103,15,1,2,1,2.4,3,1,3,1,0,1,1,2.54,2
EST-2104,16,0,1,2,3.4,0,1,3,1,1,0,0,3.14,1
EST-2105,18,0,1,1,9.5,1,1,2,1,1,0,0,4.0,0
EST-2106,18,1,0,3,19.0,12,1,0,1,1,0,1,2.85,2
EST-2107,17,0,0,2,15.0,12,1,4,1,0,0,1,3.39,1
EST-2108,17,0,1,4,3.6,1,0,3,0,1,1,0,2.45,3
EST-2109,17,0,1,4,17.2,18,1,2,1,1,0,0,3.44,1
EST-2110,16,0,1,2,15.2,21,1,1,1,1,1,0,2.3,3
EST-2111,18,0,0,2,13.0,23,1,3,1,0,1,1,2.73,2
EST-2112,15,0,0,4,16.8,15,0,3,0,0,1,1,2.46,3
EST-2113,16,1,1,4,9.3,11,0,3,0,1,1,0,3.16,1
EST-2114,15,0,0,0,6.0,0,1,3,0,0,1,1,3.72,0
EST-2115,15,0,2,2,11.2,8,0,2,0,1,1,0,2.72,2
EST-2116,16,1,0,2,11.9,16,0,2,1,0,0,0,2.47,3
EST-2117,15,1,1,1,11.7,9,1,0,0,1,1,0,2.85,2
EST-2118,18,1,3,1,12.2,17,1,3,0,0,0,0,2.99,2
EST-2119,15,0,0,0,19.1,18,1,1,0,1,1,0,2.99,2
EST-2120,18,1,1,3,18.2,6,0,3,0,0,0,1,3.99,0
EST-2121,18,0,0,2,17.8,24,0,2,0,0,1,1,3.03,1
EST-2122,18,0,1,1,16.4,18,1,2,1,1,0,0,2.71,2
EST-2123,17,0,1,1,19.0,23,0,4,0,1,0,1,2.69,2
EST-2124,15,1,1,4,3.8,14,0,0,0,0,1,0,2.38,3
EST-2125,16,1,1,4,6.8,8,0,3,0,1,1,1,2.32,3
EST-2126,16,1,2,2,10.9,9,1,1,1,1,1,1,2.29,3
EST-2127,15,1,0,2,17.2,22,1,0,1,1,1,1,2.84,2
EST-2128,17,1,0,4,11.1,19,1,2,1,1,0,1,3.12,1
EST-2129,17,0,2,1,15.5,19,1,1,1,0,0,0,2.52,2
EST-2130,18,0,1,1,4.5,3,1,3,1,1,1,1,2.84,2
EST-2131,15,0,2,2,6.5,5,0,2,1,0,1,1,2.39,3
EST-2132,15,0,1,1,15.2,3,0,0,1,0,0,1,2.72,2
EST-2133,16,1,2,2,5.0,4,0,0,1,1,1,1,2.68,2
EST-2134,15,1,1,4,8.3,8,0,3,0,1,0,1,2.52,2
EST-2135,17,0,2,3,6.8,11,0,3,0,0,1,1,2.53,2
EST-2136,15,1,3,2,8.3,22,0,2,1,1,1,1,1.61,4
EST-2137,16,1,1,4,14.7,7,1,3,0,1,0,1,3.31,1
EST-2138,18,0,0,0,8.6,20,1,3,1,0,0,0,2.76,2
EST-2139,16,0,0,1,12.0,4,0,3,0,0,1,0,2.94,2
EST-2140,16,1,0,3,3.8,10,1,2,0,0,0,0,2.83,2
EST-2141,18,1,0,3,16.5,22,0,3,1,1,1,1,2.16,3
EST-2142,16,0,0,0,8.7,10,0,3,0,1,0,0,2.22,3
EST-2143,16,0,1,2,13.7,12,1,3,1,0,1,0,3.67,0
EST-2144,15,0,1,3,15.1,13,1,3,1,0,1,0,4.0,0
EST-2145,15,1,1,3,5.8,7,0,4,0,1,1,1,2.1,3
EST-2146,18,0,1,3,17.9,24,1,1,1,1,0,0,2.84,2
EST-2147,15,0,0,2,13.1,17,0,4,0,1,0,0,2.96,2
EST-2148,15,1,0,1,9.7,18,0,2,0,0,0,0,1.92,4
EST-2149,16,1,0,2,5.3,11,0,3,1,1,0,0,2.77,2
EST-2150,17,1,1,1,19.0,11,0,1,1,1,1,0,2.7,2
EST-2151,15,1,0,4,15.6,17,0,2,1,0,0,0,2.99,2
EST-2152,17,1,0,2,5.7,9,1,3,1,1,0,0,2.75,2
EST-2153,15,0,1,2,8.1,6,0,3,1,0,0,1,3.36,1
EST-2154,15,0,2,3,16.6,17,1,0,0,1,1,0,2.79,2
EST-2155,18,1,0,2,14.5,11,0,2,1,0,0,0,2.81,2
EST-2156,18,1,1,2,15.8,13,1,1,0,0,0,1,3.6,0
EST-2157,18,1,1,4,9.9,14,0,4,1,0,1,1,2.51,2
EST-2158,17,1,2,4,14.9,15,1,4,0,1,1,1,3.65,0
EST-2159,16,1,3,3,9.0,1,0,0,0,1,1,1,2.2,3
EST-2160,15,0,0,0,5.8,17,0,4,0,1,1,1,1.65,4
EST-2161,15,0,0,3,13.4,11,1,4,0,1,1,0,3.77,0
EST-2162,15,0,2,3,19.6,15,1,2,0,0,1,0,3.22,1
EST-2163,17,0,1,1,7.6,12,1,3,1,1,1,0,2.62,2
EST-2164,18,1,1,1,10.3,19,1,2,0,1,0,1,2.76,2
EST-2165,16,0,1,4,14.1,16,1,3,1,0,1,0,3.17,1
EST-2166,17,1,1,0,11.7,17,1,2,0,0,1,0,2.99,2
EST-2167,18,1,3,3,17.2,2,0,2,1,0,1,1,3.78,0
EST-2168,17,1,3,2,15.7,22,0,2,0,0,1,1,2.66,2
EST-2169,16,0,2,2,3.0,9,0,1,0,1,1,0,2.63,2
EST-2170,18,1,0,0,20.0,0,1,3,1,0,0,1,4.0,0
EST-2171,17,0,2,4,15.5,5,1,2,1,1,0,0,4.0,0
EST-2172,16,0,0,2,17.6,2,1,2,0,1,0,1,4.0,0
EST-2173,15,1,0,3,13.7,18,0,4,0,0,0,0,2.68,2
EST-2174,16,1,2,3,17.4,3,1,2,1,0,0,0,4.0,0
EST-2175,15,1,0,3,4.0,19,0,2,0,0,0,0,2.03,3
EST-2176,17,0,0,4,8.3,22,1,4,0,0,0,1,2.65,2
EST-2177,18,1,0,3,17.8,2,1,4,1,0,1,1,4.0,0
EST-2178,18,0,2,2,5.6,7,1,1,0,1,1,1,3.26,1
EST-2179,17,1,1,4,3.4,7,0,2,0,0,1,1,2.76,2
EST-2180,18,1,1,3,16.2,6,1,4,1,1,1,0,4.0,0
EST-2181,18,0,0,2,17.0,1,0,2,0,0,1,0,4.0,0
EST-2182,15,0,2,1,4.9,20,1,2,1,1,1,0,2.34,3
EST-2183,17,0,2,4,17.4,5,1,1,1,1,0,0,3.53,0
EST-2184,16,0,0,2,14.4,15,1,1,0,1,1,1,2.96,2
EST-2185,15,0,1,3,11.4,9,1,3,0,0,1,1,3.49,1
EST-2186,17,0,0,2,16.9,3,0,3,1,0,1,1,3.92,0
EST-2187,15,1,3,1,9.5,12,1,4,1,0,0,1,3.35,1
EST-2188,16,1,1,3,5.5,9,0,3,0,1,0,0,2.71,2
EST-2189,16,0,3,1,7.1,20,1,2,1,1,0,1,2.34,3
EST-2190,17,1,0,2,11.1,13,1,0,0,0,1,1,3.07,1
EST-2191,16,0,2,3,11.6,8,1,4,1,0,1,1,3.3,1
EST-2192,15,1,2,2,16.5,10,0,2,1,1,1,0,3.82,0
EST-2193,16,1,1,3,16.2,22,1,2,1,1,0,0,2.21,3
